Rank,Username,Score,Gold,Legendary cards,NFT,PIXEL,USD (ref.),userId
897,OnlTXr,202400.0,184000,1,-,-,-,7082752839
898,glasswarefifes,202400.0,184000,1,-,-,-,7375223248
899,7719281612,202345.0,155650,3,-,-,-,7719281612
900,AlexDezhko,202151.0,202151,0,-,-,-,405681915
901,nearxo,201564.0,167970,2,-,-,-,911040532
902,DimonPremier,201531.0,183210,1,-,-,-,402388036
903,2134196268,200937.0,182670,1,-,-,-,2134196268
904,serventy,200855.6,182596,0,1.1,-,-,7962525029
905,sayed_aamir,200751.2,154424,3,-,-,-,1701784557
906,AnneteWhite,199188.0,165990,2,-,-,-,5211213655
907,7927287610,199125.0,132750,5,-,-,-,7927287610
908,Lagerbor,199100.0,181000,1,-,-,-,7353432070
909,SvetikKozyreva,198497.0,152690,3,-,-,-,5288388835
910,qwertzyan,198132.2,141523,4,-,-,-,7752262814
911,DzhhAW,198000.0,180000,1,-,-,-,7501911167
912,marharyta_dovzhenko,198000.0,180000,1,-,-,-,7800174213
913,Jl0000011,197971.8,152286,3,-,-,-,677442665
914,babperman,197392.0,151840,3,-,-,-,6950713619
915,SATRIGEN,197120.00000000003,128000,4,1.1,-,-,1782731867
916,rene_smir,197000.0,197000,0,-,-,-,1970420945
917,m0322m,197000.0,197000,0,-,-,-,2060511894
918,7644499214,196924.0,151480,0,1.3,-,-,7644499214
919,mangertt,195995.8,150766,3,-,-,-,426382461
920,yagmurclkk,195914.40000000002,148420,2,1.1,-,-,1617131133
921,loismamego,195434.2,150334,3,-,-,-,6557809944
922,Busyavip,195041.0,177310,1,-,-,-,602167609
923,gastondefi,195000.0,150000,0,1.3,-,-,1628981727
924,cryptobikerok,194414.0,176740,1,-,-,-,416872219
925,whenyouplaythisgame,194400.0,194400,0,-,-,-,6318499665
926,6973680201,194400.0,162000,2,-,-,-,6973680201
927,sohepokinawa,194337.0,176670,1,-,-,-,1829925343
928,M002355,193766.1,176151,1,-,-,-,5157204681
929,Vibrio_Unjewelled,193600.0,176000,1,-,-,-,7237585293
930,BipolarBeetle,193231.2,161026,2,-,-,-,7104892092
931,6705015612,192200.0,62000,21,-,-,-,6705015612
932,intersprinkledKooks,192000.0,160000,2,-,-,-,7264149564
933,gzvSOa,192000.0,160000,2,-,-,-,7521763723
934,coved_2029,192000.0,160000,2,-,-,-,6391881745
935,yakym,191415.0,136725,4,-,-,-,292627205
936,user824113,191056.8,159214,2,-,-,-,423032876
937,NoL1k_UA,190804.5,127203,5,-,-,-,491668427
938,alexodessit,190768.6,173426,1,-,-,-,1122016519
939,mew_mai,190704.80000000002,133360,1,1.3,-,-,5268819176
940,Diegoc2012,189414.0,111420,7,-,-,-,5015591436
941,LQZtkC,189200.0,172000,1,-,-,-,7409154311
942,xBQPRT,189200.0,172000,1,-,-,-,7001834381
943,Raincoatshadowgraphy,189200.0,172000,1,-,-,-,7369650691
944,gkxjlskx,189200.0,172000,1,-,-,-,8117439226
945,Nonslippinggoldenest,189200.0,172000,1,-,-,-,7402242985
946,BattlesFiercely,189200.0,172000,1,-,-,-,7025230839
947,alvera_atune,189200.0,172000,1,-,-,-,7505615279
948,834999792,188389.0,188389,0,-,-,-,834999792
949,Fktrc88,188145.0,125430,5,-,-,-,1379976565
950,airdrop_ad,187268.9,144053,3,-,-,-,523432114
951,cochin_i,187200.0,156000,2,-,-,-,7166247980
952,narcer,187200.0,156000,2,-,-,-,7236284543
953,uOihxW,187200.0,156000,2,-,-,-,7355416462
954,SerhioShch,186688.7,169717,1,-,-,-,580289719
955,LamersMustDie,186528.0,116580,6,-,-,-,360946554
956,TROSXO,186461.0,186461,0,-,-,-,5543007239
957,OGMrDeuce,186018.0,132870,4,-,-,-,6384922091
958,borodad,186000.0,186000,0,-,-,-,624283160
959,Kap_51,186000.0,186000,0,-,-,-,5259272459
960,sanya_zozh,184710.0,123140,5,-,-,-,250751860
961,Ep1z0d,184500.0,123000,5,-,-,-,788865200
962,Ekatrina33,184400.0,184400,0,-,-,-,1193995688
963,zytoo_93,184358.2,141814,3,-,-,-,1793723059
964,ashleigh1982,184000.0,184000,0,-,-,-,6735275240
965,ZfcyXs,184000.0,184000,0,-,-,-,7364210498
966,iWtnLR,184000.0,184000,0,-,-,-,7524552551
967,chukchi1830,184000.0,184000,0,-,-,-,7484899805
968,Yatigancrozer,184000.0,184000,0,-,-,-,6856104818
969,owabUU,184000.0,184000,0,-,-,-,7361177372
970,YzzsDU,184000.0,184000,0,-,-,-,7465800123
971,TYBuON,184000.0,184000,0,-,-,-,7281029368
972,Arcane_1877,184000.0,184000,0,-,-,-,7544986212
973,RoTUpW,184000.0,184000,0,-,-,-,7533622309
974,DetailerPolystylar,184000.0,184000,0,-,-,-,7277230173
975,ipxyQW,184000.0,184000,0,-,-,-,6949321702
976,xCUuMb,184000.0,184000,0,-,-,-,7219291305
977,qFpiRy,184000.0,184000,0,-,-,-,7254886599
978,Leonidas77777,183708.0,153090,2,-,-,-,5394638166
979,5120024203,183215.2,130868,4,-,-,-,5120024203
980,BATSKIBOAT,182133.9,140103,3,-,-,-,1508801386
981,7100207056,181846.0,58660,21,-,-,-,7100207056
982,6771998130,181532.0,181532,0,-,-,-,6771998130
983,Ginatam,180536.0,180536,0,-,-,-,7202669741
984,7713455979,180400.0,164000,1,-,-,-,7713455979
985,lagboosters,180400.0,164000,1,-,-,-,7408133756
986,Cerebropedalmonogamous,180400.0,164000,1,-,-,-,6971124350
987,Alok4851,180367.0,163970,1,-,-,-,913734941
988,Andreirebit,180230.0,180230,0,-,-,-,1685257925
989,Aleksandr_F83,180017.6,128584,4,-,-,-,356210825
990,Alexey_Nikonof,180000.0,180000,0,-,-,-,1845876035
991,jounces_Ooecium,180000.0,180000,0,-,-,-,7426415944
992,Molluscansabele,180000.0,180000,0,-,-,-,7410827510
993,smoldering_chadars,180000.0,180000,0,-,-,-,6426228793
994,yevheniia_mykhailova9,180000.0,180000,0,-,-,-,7802199674
995,Deprive2065,180000.0,180000,0,-,-,-,7522088669
996,Corporealclavodeltoid,180000.0,180000,0,-,-,-,7419545172
997,iEMysd,180000.0,180000,0,-,-,-,7026780114
998,highbrows_seism,180000.0,180000,0,-,-,-,7154313678
999,Engineman_2008,180000.0,180000,0,-,-,-,7529147789
1000,Unripening_1990,180000.0,180000,0,-,-,-,7195636196
1001,inesa_vashchenko,180000.0,180000,0,-,-,-,7218671027
1002,vaucheriaceousMoirai,180000.0,180000,0,-,-,-,7324825043
1003,JNWYMc,180000.0,180000,0,-,-,-,7325384283
1004,Skipjack_1984,180000.0,180000,0,-,-,-,7486801070
1005,Cadasterwooled,180000.0,180000,0,-,-,-,7023510432
1006,basileAspiring,180000.0,180000,0,-,-,-,7504905878
1007,hanna_boichenko,180000.0,180000,0,-,-,-,7868223727
1008,zhannademydova,180000.0,180000,0,-,-,-,7314049638
1009,rog11235,180000.0,150000,2,-,-,-,166699865
1010,youngLADY62,180000.0,150000,2,-,-,-,1049248385
1011,Dmitriy8778,180000.0,150000,0,1.2,-,-,465444742
1012,1155785572,180000.0,150000,0,1.2,-,-,1155785572
1013,Ryl0009,178434.3,162213,1,-,-,-,1614199395
1014,silmirion,177860.0,177860,0,-,-,-,129631849
1015,ChocoChimp8,177760.0,111100,6,-,-,-,1657471463
1016,Zorei91,177360.0,147800,2,-,-,-,1004603456
1017,5202893646,176473.0,160430,1,-,-,-,5202893646
1018,nikitabeliy71,176400.0,126000,4,-,-,-,5267637614
1019,Des4nT_LV,176176.0,125840,4,-,-,-,223107281
1020,kScpqg,176000.0,176000,0,-,-,-,7434235234
1021,xyloqq,176000.0,176000,0,-,-,-,7391919838
1022,MDyNio,176000.0,176000,0,-,-,-,7360937414
1023,comma_Tires,176000.0,176000,0,-,-,-,7434616638
1024,rushland_1922,176000.0,160000,1,-,-,-,7541843087
1025,zOrBwp,176000.0,160000,1,-,-,-,7513247364
1026,Bear_1835,176000.0,160000,1,-,-,-,7056741483
1027,lWKhqp,176000.0,160000,1,-,-,-,7490572514
1028,elizium,175630.0,135100,0,1.3,-,-,224573
1029,hellish_ran,175160.0,175160,0,-,-,-,850672784
1030,pbpaul,174524.0,124660,4,-,-,-,2123078719
1031,6975353066,174288.0,145240,2,-,-,-,6975353066
1032,7469535795,174280.0,174280,0,-,-,-,7469535795
1033,TheCryptoMonster,174000.0,174000,0,-,-,-,1474104798
1034,Nancript,173992.0,133840,0,1.3,-,-,1148245739
1035,Sonata_Odessa,173860.8,144884,2,-,-,-,344337503
1036,brotherXC90,173734.0,157940,1,-,-,-,537629672
1037,Natalia_Lednik,173040.0,144200,2,-,-,-,556925447
1038,insomninjav,172800.0,64000,17,-,-,-,1320454098
1039,From0To10K,172790.4,143992,2,-,-,-,1611015148
1040,1052832246,172200.0,82000,11,-,-,-,1052832246
1041,notbadhuh,172140.0,172140,0,-,-,-,6301149340
1042,fxuBSw,172000.0,172000,0,-,-,-,7469894158
1043,wkgOhh,172000.0,172000,0,-,-,-,7496766523
1044,unsuperstitiousnessDragnet,172000.0,172000,0,-,-,-,7282454480
1045,7349231356,172000.0,172000,0,-,-,-,7349231356
1046,cantharis_cushily,172000.0,172000,0,-,-,-,6629802828
1047,Battlegrounds_projacient,172000.0,172000,0,-,-,-,7048907474
1048,byproductsprorebate,172000.0,172000,0,-,-,-,7068198320
1049,Beefsteak_1971,172000.0,172000,0,-,-,-,7432266631
1050,LnOoPh,172000.0,172000,0,-,-,-,7276949145
1051,YJTXig,172000.0,172000,0,-,-,-,7495481652
1052,Codfish_baccalaureate,172000.0,172000,0,-,-,-,7483228126
1053,DsUgFe,172000.0,172000,0,-,-,-,6774279097
1054,pefpamcqb,172000.0,172000,0,-,-,-,8019756456
1055,palaeocrinoideaundeemed,172000.0,172000,0,-,-,-,7244018796
1056,7654892458,171776.0,156160,1,-,-,-,7654892458
1057,TYqqbZ,171600.0,156000,1,-,-,-,7346721989
1058,mCCaYA,171600.0,156000,1,-,-,-,7205158026
1059,Kristi_summer,171600.0,132000,3,-,-,-,1466020089
1060,Alex_Ogai,171520.0,107200,6,-,-,-,2044254098
1061,Mandrake_2099,171040.0,171040,0,-,-,-,6993269399
1062,perfectmay,170782.7,155257,1,-,-,-,2386701
1063,Jhep0y,170660.0,48760,25,-,-,-,7066792836
1064,AndrewAqB,170333.9,154849,1,-,-,-,2042089820
1065,Insanity71,169737.6,141448,2,-,-,-,6725051267
1066,1931614137,169400.0,154000,1,-,-,-,1931614137
1067,SS095,169331.8,153938,1,-,-,-,456200245
1068,andrey076V,168877.5,153525,1,-,-,-,1459199023
1069,Doktor_forum,168530.0,168530,0,-,-,-,729886601
1070,prateeks90,168443.0,153130,0,1.1,-,-,1012333267
1071,2057975232,167772.0,54120,21,-,-,-,2057975232
1072,8306987127,167620.0,98600,7,-,-,-,8306987127
1073,8162195988,167216.0,119440,4,-,-,-,8162195988
1074,contemptible_Sulphine,167200.0,152000,1,-,-,-,7294869969
1075,coils_2004,167200.0,152000,1,-,-,-,7419040909
1076,zZkZrU,167200.0,152000,1,-,-,-,7283410980
1077,Vets_87,167178.0,139315,2,-,-,-,640210118
1078,Inna080489,166595.0,128150,3,-,-,-,6746765240
1079,solsol7144,166320.0,126000,2,1.1,-,-,8084667729
1080,ser1aby,166100.0,151000,1,-,-,-,1387265860
1081,samaraoh,166100.0,151000,0,1.1,-,-,6800547719
1082,gasper230214,166100.0,151000,1,-,-,-,6163080501
1083,Disconnect6,165968.0,150880,1,-,-,-,414759694
1084,Sergey1991112,165852.0,138210,2,-,-,-,414084164
1085,skoczow,165814.0,165814,0,-,-,-,6819078536
1086,5264963423,165600.0,138000,2,-,-,-,5264963423
1087,serpigja,165396.0,150360,1,-,-,-,1103549590
1088,7391093771,165000.0,150000,0,1.1,-,-,7391093771
1089,IXABPyHl,165000.0,150000,0,1.1,-,-,1057946482
1090,Leoniqq,165000.0,150000,1,-,-,-,6347380215
1091,ffniks,165000.0,150000,1,-,-,-,1008229804
1092,laxus3092,165000.0,150000,1,-,-,-,1873015174
1093,syham08,165000.0,150000,1,-,-,-,7398724229
1094,zeeintrouble,164802.0,149820,1,-,-,-,7682760613
1095,Pasha20041980,164703.0,149730,1,-,-,-,1052941989
1096,Konsper8,164654.4,137212,2,-,-,-,870428215
1097,6704816605,164640.0,47040,25,-,-,-,6704816605
1098,986791689,164600.0,164600,0,-,-,-,986791689
1099,artARTUart,164461.2,137051,2,-,-,-,706559092
1100,ModrisTrulis,164324.6,149386,1,-,-,-,823924777
1101,OmlHDI,164000.0,164000,0,-,-,-,7383824596
1102,Yeanling_paludrin,164000.0,164000,0,-,-,-,7241864907
1103,BlackrootAttrition,164000.0,164000,0,-,-,-,6839066499
1104,cwixyk,164000.0,164000,0,-,-,-,7381142534
1105,Thob_alligator,164000.0,164000,0,-,-,-,7447609997
1106,exceedinglybonobo,164000.0,164000,0,-,-,-,6879876269
1107,readinesscyclothyme,164000.0,164000,0,-,-,-,7198527968
1108,woPeHy,164000.0,164000,0,-,-,-,7195679889
1109,sauncytrichogrammatidae,164000.0,164000,0,-,-,-,7438517306
1110,tironianaccurate,164000.0,164000,0,-,-,-,6549009725
1111,Adriaan_moggie,164000.0,164000,0,-,-,-,7446340732
1112,6381715818,163968.0,78080,11,-,-,-,6381715818
1113,halm03,163863.0,117045,4,-,-,-,64621219
1114,7261384966,163500.0,136250,2,-,-,-,7261384966
1115,7689525119,163490.0,163490,0,-,-,-,7689525119
1116,max_b85,162800.0,148000,1,-,-,-,535690536
1117,Chr1st0ph3r16,162330.0,115950,4,-,-,-,7372791089
1118,Mitizeh,160890.0,160890,0,-,-,-,1754386198
1119,6391377838,160797.0,51870,21,-,-,-,6391377838
1120,7404164503,160710.0,48700,23,-,-,-,7404164503
1121,DenisEvgenievich72,160377.6,133648,2,-,-,-,1017665716
1122,Violetta_Pekar,160370.0,160370,0,-,-,-,915611387
1123,markbrandosb,160225.0,55250,19,-,-,-,5860501077
1124,FliXD,160056.0,123120,3,-,-,-,478643727
1125,nVbKjD,160000.0,160000,0,-,-,-,6750534176
1126,postscapularChavender,160000.0,160000,0,-,-,-,7205780854
1127,jotisi1943,160000.0,160000,0,-,-,-,7106343274
1128,motophone_downtown,160000.0,160000,0,-,-,-,7518735320
1129,glome_Commanding,160000.0,160000,0,-,-,-,7388430538
1130,Jo1821,160000.0,160000,0,-,-,-,7171133269
1131,oUHGkG,160000.0,160000,0,-,-,-,7086517256
1132,sNwVsu,160000.0,160000,0,-,-,-,6835372631
1133,Draa243,160000.0,160000,0,-,-,-,7012949790
1134,wakerife_Elsey,160000.0,160000,0,-,-,-,7480814418
1135,ripa_reflating,160000.0,160000,0,-,-,-,7349763284
1136,1863319068,159868.0,47020,24,-,-,-,1863319068
1137,7619599477,159867.0,159867,0,-,-,-,7619599477
1138,BestCub,159614.4,133012,2,-,-,-,5231769125
1139,OrkSub,159120.0,132600,2,-,-,-,1791742939
1140,Xamidov7,158720.0,158720,0,-,-,-,2953143
1141,ArtWasp,158557.0,158557,0,-,-,-,176336988
1142,choudaa,158047.0,158047,0,-,-,-,1672337458
1143,bookberlet,157760.0,157760,0,-,-,-,6539980625
1144,victor_mikhailov,157440.0,98400,6,-,-,-,1379991821
1145,7074281652,157009.6,142736,1,-,-,-,7074281652
1146,5200331567,157000.0,157000,0,-,-,-,5200331567
1147,7874291755,156915.0,142650,1,-,-,-,7874291755
1148,NikitaKOTnikitos,156858.0,120660,3,-,-,-,6866728014
1149,meks1kanec1337,156540.0,130450,2,-,-,-,999615889
1150,alinavio,156299.0,156299,0,-,-,-,723106653
1151,Aqueduct1935,156000.0,156000,0,-,-,-,7194979433
1152,michmok30,156000.0,104000,5,-,-,-,6982439032
1153,veryrichone,155958.0,129965,2,-,-,-,1796129554
1154,JunsiTornado,155862.0,86590,8,-,-,-,212313260
1155,iseeyourlife,155820.0,155820,0,-,-,-,623253552
1156,5441994497,155575.19999999998,117860,1,1.2,-,-,5441994497
1157,bmw_darkside,155230.0,155230,0,-,-,-,389066595
1158,RedMavr,155079.6,129233,2,-,-,-,1158417231
1159,7137956131,154606.4,74330,6,1.3,-,-,7137956131
1160,AlexNovg81,154268.4,140244,1,-,-,-,5283667791
1161,Weltenbummler_2019,154178.2,127420,1,1.1,-,-,1860533608
1162,alexanderbays,154060.0,154060,0,-,-,-,392798882
1163,camPPunk,154037.0,118490,3,-,-,-,213747533
1164,Cicatrix_2040,154000.0,140000,1,-,-,-,6952206059
1165,caridean_Articulate,154000.0,140000,1,-,-,-,7440038592
1166,Hillock_triplopia,154000.0,140000,1,-,-,-,7546868723
1167,anhelina_kulykova,154000.0,140000,1,-,-,-,7587775979
1168,humanstatute,153951.0,109965,4,-,-,-,342783173
1169,SerTsoy,153893.3,139903,1,-,-,-,435666512
1170,Hanskim007,153000.0,102000,5,-,-,-,560094401
1171,Jenz1513,152532.0,152532,0,-,-,-,7308892270
1172,ayvogng,152247.0,80130,9,-,-,-,5291855867
1173,Habaneraalert,152000.0,152000,0,-,-,-,7242643389
1174,Gutpreexposes,152000.0,152000,0,-,-,-,7365181702
1175,lzzrbi,152000.0,152000,0,-,-,-,6995927853
1176,blais_Durango,152000.0,152000,0,-,-,-,7299373258
1177,PFiEpl,152000.0,152000,0,-,-,-,7534957400
1178,Cuttlefish_2037,152000.0,152000,0,-,-,-,7417314821
1179,kgggBW,152000.0,152000,0,-,-,-,7281220999
1180,Ivaivan0,151600.0,151600,0,-,-,-,7004917176
1181,6242002884,151200.0,84000,8,-,-,-,6242002884
1182,7245873568,151140.0,151140,0,-,-,-,7245873568
1183,krolko,151130.1,137391,1,-,-,-,153247628
1184,Hilkonata,150800.0,116000,3,-,-,-,7340992605
1185,Aleks_K_88,150740.0,150740,0,-,-,-,639108547
1186,7257559969,150721.6,94201,6,-,-,-,7257559969
1187,MariyaSenevskaya,150660.0,125550,2,-,-,-,5508410864
1188,pilip_chyk,150540.0,115800,3,-,-,-,460137417
1189,8532113073,150172.0,68260,12,-,-,-,8532113073
1190,dersuuzala81,150000.0,150000,0,-,-,-,5296873350
1191,analygin,150000.0,150000,0,-,-,-,550440267
1192,PavelSuv,150000.0,150000,0,-,-,-,1127537422
1193,Ilya_nikifor0v,149831.0,136210,1,-,-,-,682288684
1194,sannya621,149354.7,135777,1,-,-,-,675144312
1195,Skywalkerman,149160.0,149160,0,-,-,-,6011772247
1196,Immkyy,149123.0,114710,3,-,-,-,1955644198
1197,Zmei_Goryny_ch,149040.0,93150,6,-,-,-,2013549049
1198,Mr_serjo,148941.0,114570,3,-,-,-,1782506893
1199,GIVANE88,148610.0,106150,4,-,-,-,5739306966
1200,sigmahdhdb,148366.0,148366,0,-,-,-,7065706027
1201,631871678,148000.0,148000,0,-,-,-,631871678
1202,mirdad1408,147987.6,123323,2,-,-,-,726889439
1203,maha1511,147936.0,123280,2,-,-,-,1634164262
1204,fedotov_58,147860.0,147860,0,-,-,-,842508862
1205,Borisovdp,147780.0,123150,2,-,-,-,337286218
1206,GreenGT,147587.0,134170,1,-,-,-,185701209
1207,markantonina,147420.0,147420,0,-,-,-,5108177437
1208,violetfuzz,147420.0,113400,3,-,-,-,8053241365
1209,Evgeniy8829,147400.0,134000,1,-,-,-,422101943
1210,aalwwn,147400.0,134000,1,-,-,-,554054791
1211,Mera00033,147360.0,147360,0,-,-,-,1995204295
1212,Pronyko,147279.0,133890,1,-,-,-,1370198336
1213,darlay,147042.0,105030,4,-,-,-,570813183
1214,Meldapapin,146549.0,146549,0,-,-,-,7345400242
1215,hirokun54,146520.0,133200,1,-,-,-,5552324137
1216,5710626275,146050.0,63500,13,-,-,-,5710626275
1217,RomanGoso,146010.0,146010,0,-,-,-,5144174443
1218,Kavorki,145706.0,132460,1,-,-,-,1656329510
1219,rolandspade,145618.0,132380,1,-,-,-,6487032642
1220,EthereaSkye,144676.8,100470,2,1.2,-,-,6197863333
1221,SoninaVictoria,144632.8,111256,3,-,-,-,7336443683
1222,Sukhye,144495.0,96330,5,-,-,-,961457527
1223,simosha10,144340.90000000002,119290,1,1.1,-,-,5182570669
1224,NikaFirs,144000.0,144000,0,-,-,-,1729444291
1225,Zimin,143750.0,62500,13,-,-,-,943456
1226,Tutsya,143640.0,119700,2,-,-,-,660830847
1227,vocer901,143433.4,130394,1,-,-,-,1703453172
1228,HAL_mon,143312.0,68900,6,1.3,-,-,6348080605
1229,nelmar7,143208.0,119340,2,-,-,-,215194656
1230,amir_6113,143088.0,130080,1,-,-,-,247264840
1231,5355661370,143026.8,102162,4,-,-,-,5355661370
1232,2145192011,142800.0,68000,11,-,-,-,2145192011
1233,siniy124,142131.0,129210,0,1.1,-,-,542849945
1234,Anzhi_MMA,141876.9,128979,1,-,-,-,844410487
1235,maximilym,141360.0,94240,5,-,-,-,1576117406
1236,TOleg67,141000.0,141000,0,-,-,-,460325191
1237,samoha1611,141000.0,141000,0,-,-,-,1307841129
1238,soi_bac_05,140600.0,140600,0,-,-,-,5709504399
1239,AnyaNaNaN,140019.6,116683,2,-,-,-,439528836
1240,tovar_Consolato,140000.0,140000,0,-,-,-,7496303698
1241,acinarparietals,140000.0,140000,0,-,-,-,7393053849
1242,Erastus_Biabo,140000.0,140000,0,-,-,-,6918215928
1243,zinaidakazakova73,140000.0,140000,0,-,-,-,7856951156
1244,KRwxxD,140000.0,140000,0,-,-,-,7337545189
1245,juliennesancon,140000.0,140000,0,-,-,-,7348538122
1246,BeckoningGabgab,140000.0,140000,0,-,-,-,7271998005
1247,mithraize_chicken,140000.0,140000,0,-,-,-,7458949863
1248,Aware_1821,140000.0,140000,0,-,-,-,7358124349
1249,peacock1838,140000.0,140000,0,-,-,-,7104793733
1250,vita_potapenko,140000.0,140000,0,-,-,-,7926939748
1251,oZoransky,139920.0,127200,0,1.1,-,-,353688937
1252,tereshenko699,139830.0,139830,0,-,-,-,6908415551
1253,AMaryanich,139608.0,116340,2,-,-,-,293594453
1254,7583548667,139490.0,107300,3,-,-,-,7583548667
1255,StewSi,139245.0,92830,5,-,-,-,370300819
1256,alexsidoroff,139095.0,126450,1,-,-,-,533078782
1257,BelanYO,139040.0,139040,0,-,-,-,880390680
1258,Funklestiltzkin,138801.6,115668,2,-,-,-,6341860100
1259,bradix,138612.0,115510,2,-,-,-,5992950563
1260,Crashnet85,138210.0,138210,0,-,-,-,580236714
1261,SerhiiMarkus,138000.0,138000,0,-,-,-,563704239
1262,Frekfam,137930.0,106100,3,-,-,-,346826718
1263,mikefern1223,137610.0,125100,0,1.1,-,-,1769120043
1264,koleybeliey,137148.0,124680,1,-,-,-,5012034536
1265,chaubuizz,136830.0,136830,0,-,-,-,1219834716
1266,kolyan26rus92,136305.0,104850,3,-,-,-,563029090
1267,JRF24,136283.4,123894,1,-,-,-,1131360616
1268,576023881,136125.0,123750,1,-,-,-,576023881
1269,Dima888222,136032.0,113360,2,-,-,-,704272935
1270,kristin_live,136000.0,136000,0,-,-,-,5822609636
1271,dulin_iv,136000.0,136000,0,-,-,-,7173030688
1272,williamken15,135840.0,135840,0,-,-,-,1858977967
1273,7096448920,135427.6,123116,1,-,-,-,7096448920
1274,7431772554,135409.2,112841,2,-,-,-,7431772554
1275,vov9719,134810.0,134810,0,-,-,-,687401095
1276,Ponocka85,134798.4,112332,2,-,-,-,1146853685
1277,7536216295,134640.0,102000,1,1.2,-,-,7536216295
1278,Quantumm,134556.0,112130,2,-,-,-,835371413
1279,belch4nok,134430.0,134430,0,-,-,-,1966035531
1280,1936003537,133947.0,110700,1,1.1,-,-,1936003537
1281,Cripo06,133707.6,102852,3,-,-,-,382333319
1282,sierson,133510.0,102700,3,-,-,-,6850253934
1283,531400646,133044.0,110870,2,-,-,-,531400646
1284,SaeedGolden2017,132308.0,120280,1,-,-,-,185841944
1285,1938514306,132275.0,101750,3,-,-,-,1938514306
1286,MarksonL33t,132000.0,120000,1,-,-,-,819325194
1287,Gurd76,131670.0,119700,1,-,-,-,735932006
1288,stspartaudrey,131400.0,131400,0,-,-,-,673416317
1289,alexnikolai4,131221.2,109351,2,-,-,-,967420144
1290,GolDGartes,131054.0,119140,1,-,-,-,1678079269
1291,i_h8u,131000.0,131000,0,-,-,-,1199458172
1292,Yuri_sank,130944.0,81840,6,-,-,-,572980501
1293,ducdth1,130493.0,118630,1,-,-,-,5022355928
1294,ilya_gm73,130000.0,130000,0,-,-,-,7607355940
1295,RoNiN2407,129216.0,107680,2,-,-,-,7624577974
1296,thebug123,128700.0,117000,1,-,-,-,844585063
1297,AKotsyuba,128700.0,117000,1,-,-,-,431640543
1298,maria07011987,128634.0,116940,1,-,-,-,1004222984
1299,6525792832,128547.6,107123,2,-,-,-,6525792832
1300,Kons_Karanikolas,127920.0,98400,3,-,-,-,1504890512
1301,coinsget,127837.2,106531,2,-,-,-,842971750
1302,8062492454,127836.0,71020,8,-,-,-,8062492454
1303,bars080,127820.0,116200,1,-,-,-,1133974874
1304,AndreyProshin,127410.0,127410,0,-,-,-,280163319
1305,King_Bamboo,127200.0,106000,0,1.2,-,-,1727756280
1306,TomCoer,127172.1,115611,1,-,-,-,5104441865
1307,P_Evstyunin,126960.0,84640,5,-,-,-,633530236
1308,862015684,126475.0,50590,15,-,-,-,862015684
1309,1351519193,126470.0,126470,0,-,-,-,1351519193
1310,AttachmentMan,126139.0,97030,3,-,-,-,448231327
1311,Anich7701,126000.0,126000,0,-,-,-,460272752
1312,Saidjon8585,126000.0,84000,5,-,-,-,1646937228
1313,Vorkuta52,125839.0,125839,0,-,-,-,376886045
1314,EugenePaparazzy,125642.4,96648,3,-,-,-,459699175
1315,Tatinka123,125448.4,114044,1,-,-,-,5609681068
1316,Luvie_rider,125400.0,125400,0,-,-,-,6035849319
1317,Hossein136181,125398.0,96460,3,-,-,-,7253605088
1318,Eowir,124800.0,96000,0,1.3,-,-,319174966
1319,gost2177,124650.0,83100,5,-,-,-,797001754
1320,697699768,124500.0,83000,5,-,-,-,697699768
1321,1828381201,124020.0,124020,0,-,-,-,1828381201
1322,javvvni,124000.0,124000,0,-,-,-,8484514809
1323,darklmoon,123750.0,123750,0,-,-,-,569347914
1324,leschaGV,123600.0,103000,2,-,-,-,1727203846
1325,xet1971,123580.0,123580,0,-,-,-,364213041
1326,7565506268,123539.0,123539,0,-,-,-,7565506268
1327,6344322656,123365.0,112150,1,-,-,-,6344322656
1328,wjayh,123321.0,112110,1,-,-,-,1460920808
1329,xinovember,123200.0,112000,1,-,-,-,612425018
1330,qwerty1234544,122652.0,122652,0,-,-,-,158322542
1331,korati69,122573.0,122573,0,-,-,-,2034089404
1332,sada00007,122520.0,81680,5,-,-,-,857346350
1333,phongzis,122500.0,122500,0,-,-,-,7434172124
1334,8508255387,122434.0,36010,24,-,-,-,8508255387
1335,unitO1,122400.0,122400,0,-,-,-,165304028
1336,Cheechthekat,122260.0,122260,0,-,-,-,1939914174
1337,A11Evans,121968.0,110880,1,-,-,-,1370272021
1338,andreimartynov,121857.0,121857,0,-,-,-,6266612133
1339,6523069775,121710.6,110646,1,-,-,-,6523069775
1340,BasterMark,121579.2,75987,6,-,-,-,656762393
1341,casper_080,121176.0,100980,2,-,-,-,801627579
1342,Alex_Zarakovskiy,121128.0,100940,2,-,-,-,859627010
1343,Ukkaul,121069.0,93130,3,-,-,-,6045664722
1344,1069870167,121000.0,121000,0,-,-,-,1069870167
1345,Mikrokot15,120978.0,93060,3,-,-,-,1418796049
1346,mrumro,120517.8,92706,3,-,-,-,807575533
1347,cryptomaryia,120516.0,109560,1,-,-,-,6377798642
1348,Kustinski,120412.6,109466,1,-,-,-,327416975
1349,IE7797,119880.0,119880,0,-,-,-,241859281
1350,ta6factory,119535.0,91950,3,-,-,-,1733098990
1351,YuretsYuR,119433.6,83520,3,1.1,-,-,1820544672
